Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA_12_WSVM | ORIG,15,10,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.5674523993782326), np.float64(0.21551280254384925), np.float64(-0.08512585409668072), np.float64(-0.1283162220263897), np.float64(0.13004329763720285), np.float64(-0.27172157254340745), np.float64(-0.06839359195601362), np.float64(-0.0392843829466443), np.float64(0.07308449125316616), np.float64(-0.06320744044184846), np.float64(0.0775496929567681), np.float64(-0.08521766315053324), np.float64(0.09550549739808968), np.float64(0.08202808741831077), np.float64(-0.049742385613123205)]"
0.2,ImADA_12_SVM | ORIG,15,10,0.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.3110794477571814), np.float64(0.23391283358362566), np.float64(-0.13529915666705122), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.10004532660865413), np.float64(0.08337879847144124), np.float64(-0.0635813579545419), np.float64(0.049144134702418504), np.float64(-0.03457093571685296), np.float64(0.013866744912131307), np.float64(-0.0028863871484040367), np.float64(2.2204460492503126e-16), np.float64(-4.440892098500628e-16)]"
0.2,ImADA_12_WSVM | ORIG,15,10,0.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.3110794477571814), np.float64(0.24642494904845252), np.float64(-0.171231367657694), np.float64(-0.1460183021864652), np.float64(0.12127719572877779), np.float64(-0.16573214250765844), np.float64(-0.028468101442239203), np.float64(0.04214563728837267), np.float64(-0.008038344892515197), np.float64(-0.018169449358176003), np.float64(0.09431032655065998), np.float64(-0.1029648021063998), np.float64(0.03575756620533113), np.float64(0.05588787537260475), np.float64(-0.04887221386287393)]"
0.2,ImADA_12_SVM | ORIG,15,10,0.7,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.141882678782805), np.float64(0.23391283358362594), np.float64(-0.13529915666705122), np.float64(0.1658465874314081), np.float64(-0.147399065221357), np.float64(0.11747951774459289), np.float64(-0.1000453266086546), np.float64(0.08337879847144142), np.float64(-0.06358135795454209), np.float64(0.049144134702419004), np.float64(-0.03457093571685296), np.float64(0.013866744912131416), np.float64(-0.0028863871484040367), np.float64(-4.440892098500628e-16), np.float64(4.440892098500624e-16)]"
0.2,ImADA_12_WSVM | ORIG,15,10,0.7,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.141882678782805), np.float64(0.2208582061667942), np.float64(-0.09129858418423942), np.float64(-0.13414072115921147), np.float64(0.10112251442102099), np.float64(-0.23171506666067493), np.float64(-0.02741299286394914), np.float64(0.1669977275207088), np.float64(-0.09302558602814058), np.float64(-0.0539366878064041), np.float64(0.06439455299307692), np.float64(-0.13402404589874511), np.float64(0.036725012161861754), np.float64(0.03315306905916733), np.float64(-0.4596256108256956)]"
0.2,ImADA_12_SVM | ORIG,15,10,1,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.9621032741239401), np.float64(0.23391283358362616), np.float64(-0.13529915666705122), np.float64(0.16584658743140818), np.float64(-0.147399065221357), np.float64(0.11747951774459271), np.float64(-0.10004532660865413), np.float64(0.08337879847144124), np.float64(-0.0635813579545419), np.float64(0.049144134702418706), np.float64(-0.03457093571685296), np.float64(0.013866744912131523), np.float64(-0.0028863871484040367), np.float64(-4.440892098500628e-16), np.float64(0.0)]"
0.2,ImADA_12_WSVM | ORIG,15,10,1,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.9621032741239401), np.float64(0.2356233187426667), np.float64(-0.1037382728825203), np.float64(-0.1364249472573124), np.float64(0.12302869261738819), np.float64(-0.2528725571611907), np.float64(-0.029238016029982574), np.float64(0.03573512686468934), np.float64(-0.02889230902412289), np.float64(0.08204451483959907), np.float64(-0.08776618360897208), np.float64(0.038012177538957595), np.float64(0.0659442625982871), np.float64(-0.06733593808343159), np.float64(-0.036294128223537434)]"
0.2,ImADA_12_SVM | ORIG,15,10,1.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.7569649526986753), np.float64(0.23391283358362594), np.float64(-0.13529915666705167), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459271), np.float64(-0.10004532660865441), np.float64(0.08337879847144124), np.float64(-0.0635813579545419), np.float64(0.049144134702418706), np.float64(-0.03457093571685279), np.float64(0.013866744912131307), np.float64(-0.0028863871484040367), np.float64(-2.2204460492503136e-16), np.float64(-2.2204460492503136e-16)]"
0.2,ImADA_12_WSVM | ORIG,15,10,1.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.7569649526986753), np.float64(0.21236743145516973), np.float64(-0.09716946835337291), np.float64(-0.13911148112388766), np.float64(0.10501201017000816), np.float64(-0.1471609619745532), np.float64(-0.04682893670407955), np.float64(0.09795947973873582), np.float64(-0.12075770883482018), np.float64(-0.0527839618701428), np.float64(0.09711653026468035), np.float64(-0.1251663071096125), np.float64(0.002967343354215046), np.float64(0.07003165269360567), np.float64(-0.39773390657166025)]"
0.2,ImADA_12_SVM | ORIG,15,10,2,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.6107149744687672), np.float64(0.23391283358362575), np.float64(-0.13529915666705122), np.float64(0.16584658743140906), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.10004532660865413), np.float64(0.08337879847144124), np.float64(-0.0635813579545419), np.float64(0.049144134702418504), np.float64(-0.03457093571685296), np.float64(0.013866744912131307), np.float64(-0.0028863871484040367), np.float64(2.2204460492503126e-16), np.float64(-4.440892098500628e-16)]"
